,YEAR,LCGGEOX,LCGGEOY,BNLONG
20283,2010,-74.1007,40.57682,R002
20284,2010,-74.2113,40.52066,R003
20285,2010,-74.1948,40.55288,R004
20286,2010,-74.1875,40.53013,R005
20287,2010,-74.231,40.51082,R006
20288,2010,-74.1861,40.52391,R007
20289,2010,-74.1517,40.54763,R008
20290,2010,-74.0976,40.59051,R011
20291,2010,-74.0698,40.61324,R013
20292,2010,-74.0785,40.62237,R014
20293,2010,-74.0792,40.63985,R016
20294,2010,-74.1174,40.63658,R018
20295,2010,-74.1272,40.63113,R019
20296,2010,-74.1329,40.63649,R020
20297,2010,-74.1467,40.63189,R021
20298,2010,-74.151,40.62531,R022
20299,2010,-74.1323,40.57115,R023
20300,2010,-74.1462,40.54526,R024
20301,2010,-74.1906,40.59161,R026
20302,2010,-74.117,40.62821,R027
20303,2010,-74.116,40.61366,R029
20304,2010,-74.1326,40.61857,R030
20305,2010,-74.0852,40.64162,R031
20306,2010,-74.1552,40.55789,R032
20307,2010,-74.2434,40.50822,R034
20308,2010,-74.0997,40.6136,R035
20309,2010,-74.1824,40.54298,R036
20310,2010,-74.1014,40.57566,R038
20311,2010,-74.0715,40.59776,R039
20312,2010,-74.1092,40.57401,R041
20313,2010,-74.1697,40.55242,R042
20314,2010,-74.1565,40.63174,R044
20315,2010,-74.1072,40.62862,R045
20316,2010,-74.0806,40.5938,R046
20317,2010,-74.1587,40.58121,R047
20318,2010,-74.0912,40.60228,R048
20319,2010,-74.0815,40.62033,R049
20320,2010,-74.1247,40.56169,R050
20321,2010,-74.1449,40.62265,R051
20322,2010,-74.0884,40.58265,R052
20323,2010,-74.137,40.5525,R053
20324,2010,-74.1379,40.60317,R054
20325,2010,-74.1639,40.53648,R055
20326,2010,-74.2139,40.5422,R056
20327,2010,-74.0832,40.61145,R057
20328,2010,-74.1625,40.58188,R058
20329,2010,-74.1621,40.61013,R060
20330,2010,-74.0978,40.63407,R061
20331,2010,-74.1587,40.58121,R063
20332,2010,-74.1587,40.58121,R064
20333,2010,-74.0787,40.63399,R065
20334,2010,-74.1566,40.59159,R069
20335,2010,-74.1587,40.59311,R072
20336,2010,-74.1975,40.54394,R075
20337,2010,-74.1019,40.60832,R080
20338,2010,-74.1077,40.56945,R440
20339,2010,-74.1418,40.63466,R445
20340,2010,-74.0811,40.64479,R450
20341,2010,-74.1922,40.52823,R455
20342,2010,-74.1237,40.59772,R460
20343,2010,-74.0872,40.61087,R470
20344,2010,-74.0788,40.64278,R600
20345,2010,-74.1154,40.56792,R605
20348,2010,-74.1644,40.62065,R861
20349,2010,-73.9105,40.68678,K045
20350,2010,-73.9208,40.69319,K075
20351,2010,-73.9175,40.70072,K086
20352,2010,-73.9131,40.69363,K106
20353,2010,-73.9163,40.69778,K116
20354,2010,-73.9226,40.70381,K123
20355,2010,-73.9322,40.70163,K145
20356,2010,-73.9086,40.69337,K151
20357,2010,-73.9197,40.70717,K162
20358,2010,-73.9279,40.69488,K274
20359,2010,-73.9153,40.69529,K291
20360,2010,-73.9103,40.6884,K296
20361,2010,-73.9179,40.69115,K299
20362,2010,-73.9275,40.70075,K347
20363,2010,-73.9275,40.70075,K349
20364,2010,-73.9207,40.69789,K376
20365,2010,-73.9152,40.69393,K377
20366,2010,-73.9198,40.69763,K383
20367,2010,-73.9049,40.69008,K384
20368,2010,-73.9108,40.69694,K403
20369,2010,-73.9291,40.69453,K545
20370,2010,-73.9108,40.69694,K549
20371,2010,-73.9108,40.69694,K551
20372,2010,-73.9108,40.69694,K552
20373,2010,-73.9137,40.69781,K554
20374,2010,-73.9281,40.69515,K556
20375,2010,-73.9153,40.69529,K564
20377,2010,-73.8888,40.65716,K004
20378,2010,-73.8871,40.66031,K036
20379,2010,-73.8903,40.66524,K053
20380,2010,-73.9763,40.67886,K077
20381,2010,-73.9072,40.65624,K140
20382,2010,-73.9515,40.65624,K141
20383,2010,-73.9895,40.62705,K231
20384,2010,-73.9467,40.69714,K368
20385,2010,-73.9836,40.68734,K369
20386,2010,-73.9696,40.57722,K370
20387,2010,-74.0058,40.65432,K371
20388,2010,-73.9853,40.67662,K372
20389,2010,-73.9451,40.69892,K373
20390,2010,-73.9116,40.66904,K396
20393,2010,-73.9812,40.58926,K721
20394,2010,-73.9688,40.68232,K753
20395,2010,-73.9563,40.5798,K771
20396,2010,-73.939,40.59124,K811
20397,2010,-73.9856,40.76382,M035
20398,2010,-73.9427,40.80253,M079
20399,2010,-73.9779,40.71975,M094
20400,2010,-73.9346,40.80566,M138
20401,2010,-73.9558,40.78121,M169
20402,2010,-73.983,40.73252,M226
20403,2010,-73.8275,40.83211,M401
20404,2010,-74.0059,40.72873,M501
20405,2010,-74.0059,40.72873,M721
20406,2010,-73.9882,40.72578,M751
20407,2010,-73.9794,40.78658,M811
20408,2010,-73.7793,40.74177,Q004
20409,2010,-73.9122,40.71891,Q009
20410,2010,-73.7277,40.7466,Q023
20411,2010,-73.9054,40.69852,Q075
20412,2010,-73.7879,40.7436,Q177
20413,2010,-73.7217,40.7499,Q224
20414,2010,-73.7541,40.70708,Q233
20415,2010,-73.8096,40.72445,Q255
20419,2010,-73.8675,40.73604,Q721
20420,2010,-73.8015,40.68406,Q752
20421,2010,-73.7293,40.75668,Q811
20422,2010,-73.7091,40.73447,Q993
20423,2010,-74.2227,40.50881,R025
20424,2010,-74.1508,40.56406,R037
20425,2010,-74.0953,40.64075,R373
20428,2010,-74.0774,40.6208,R721
20429,2010,-73.8297,40.82741,X010
20430,2010,-73.8445,40.84013,X012
20431,2010,-73.9058,40.81886,X017
20432,2010,-73.9253,40.81366,X168
20433,2010,-73.8336,40.87598,X176
20434,2010,-73.898,40.83175,X186
20435,2010,-73.8842,40.85063,X188
20436,2010,-73.8856,40.81538,X352
20439,2010,-73.8389,40.84233,X721
20440,2010,-73.8331,40.88304,X723
20441,2010,-73.9097,40.81115,X754
20442,2010,-73.8874,40.83058,X811
20465,2011,-73.9793,40.722,M015
20466,2011,-73.9838,40.72964,M019
20467,2011,-73.9866,40.72137,M020
20468,2011,-73.9753,40.72647,M034
20469,2011,-73.9863,40.72417,M063
20470,2011,-73.9816,40.72441,M064
20471,2011,-73.98,40.71558,M110
20472,2011,-73.9836,40.71451,M134
20473,2011,-73.9836,40.71451,M137
20474,2011,-73.9831,40.7193,M140
20475,2011,-73.9843,40.7184,M142
20476,2011,-73.9865,40.71148,M184
20477,2011,-73.9779,40.71975,M188
20478,2011,-73.9864,40.71361,M292
20479,2011,-73.9838,40.72964,M301
20480,2011,-73.9786,40.72785,M315
20481,2011,-73.9864,40.71361,M332
20482,2011,-73.9864,40.71361,M345
20483,2011,-73.9786,40.72785,M361
20484,2011,-73.9863,40.72417,M363
20485,2011,-73.9816,40.72441,M364
20486,2011,-73.9856,40.72051,M378
20487,2011,-73.9845,40.71233,M448
20488,2011,-73.9838,40.7294,M450
20489,2011,-73.9906,40.72241,M458
20490,2011,-73.9856,40.72051,M509
20491,2011,-73.9856,40.72051,M515
20492,2011,-73.9793,40.71888,M539
20493,2011,-73.9906,40.72241,M650
20494,2011,-73.9754,40.71878,M696
20496,2011,-73.9816,40.72441,M839
20497,2011,-73.9974,40.7127,M001
20498,2011,-73.9913,40.7132,M002
20499,2011,-74.0063,40.73253,M003
20500,2011,-73.9607,40.77755,M006
20501,2011,-74.0,40.74421,M011
20502,2011,-73.9997,40.74877,M033
20503,2011,-73.9821,40.73528,M040
20504,2011,-73.9988,40.73554,M041
20505,2011,-73.9908,40.71595,M042
20506,2011,-73.9825,40.73866,M047
20507,2011,-73.9956,40.76146,M051
20508,2011,-73.9643,40.76398,M059
20509,2011,-73.9496,40.78484,M077
20510,2011,-74.0135,40.71655,M089
20511,2011,-73.9806,40.736,M104
20512,2011,-73.9887,40.76579,M111
20513,2011,-73.9486,40.7808,M114
20514,2011,-73.9783,40.74487,M116
20515,2011,-73.9956,40.71422,M124
20516,2011,-73.9966,40.71072,M126
20517,2011,-73.9983,40.71894,M130
20518,2011,-73.993,40.71647,M131
20519,2011,-74.0106,40.71814,M150
20520,2011,-73.9488,40.78088,M151
20521,2011,-73.951,40.77039,M158
20522,2011,-73.9582,40.77206,M167
20523,2011,-73.9582,40.76385,M183
20524,2011,-73.9496,40.78484,M198
20525,2011,-73.9879,40.76133,M212
20526,2011,-73.9479,40.76392,M217
20527,2011,-73.9602,40.76549,M225
20528,2011,-74.0111,40.71604,M234
20529,2011,-73.9821,40.73528,M255
20530,2011,-73.9976,40.75314,M260
20531,2011,-73.951,40.77039,M267
20532,2011,-74.0162,40.70498,M276
20533,2011,-73.9923,40.765,M288
20534,2011,-74.0135,40.71655,M289
20535,2011,-73.9532,40.77522,M290
20536,2011,-73.9892,40.71681,M294
20537,2011,-73.9923,40.765,M296
20538,2011,-73.993,40.71647,M298
20539,2011,-73.9923,40.765,M300
20540,2011,-73.9923,40.765,M303
20541,2011,-73.9892,40.71681,M305
20542,2011,-73.9892,40.71681,M308
20543,2011,-74.002,40.74213,M312
20544,2011,-74.0021,40.74292,M313
20545,2011,-74.0132,40.70574,M316
20546,2011,-73.9825,40.73866,M347
20547,2011,-73.9875,40.73548,M374
20548,2011,-74.0048,40.72429,M376
20549,2011,-74.0021,40.74292,M392
20550,2011,-73.9904,40.76339,M393
20551,2011,-73.993,40.71647,M394
20552,2011,-74.0056,40.71376,M397
20553,2011,-73.9875,40.73548,M399
20554,2011,-73.9876,40.76777,M400
20555,2011,-73.983,40.73252,M407
20556,2011,-73.9879,40.76133,M408
20557,2011,-73.9865,40.74202,M411
20558,2011,-74.002,40.74213,M412
20559,2011,-73.9853,40.73895,M413
20560,2011,-74.002,40.74213,M414
20561,2011,-73.9537,40.77032,M416
20562,2011,-74.0114,40.70448,M418
20563,2011,-74.0021,40.74292,M419
20564,2011,-73.983,40.73252,M420
20565,2011,-74.0021,40.74292,M422
20566,2011,-74.0123,40.70884,M425
20567,2011,-74.0126,40.70652,M427
20568,2011,-73.9947,40.73641,M429
20569,2011,-73.9813,40.74628,M432
20570,2011,-74.0021,40.74292,M437
20571,2011,-73.9875,40.73548,M438
20572,2011,-73.9914,40.74152,M439
20573,2011,-74.0021,40.74292,M440
20574,2011,-73.9898,40.73849,M442
20575,2011,-73.9602,40.76549,M449
20576,2011,-73.9602,40.76549,M459
20577,2011,-73.9875,40.73548,M460
20579,2011,-74.0137,40.71765,M475
20580,2011,-74.012,40.70922,M489
20581,2011,-74.0047,40.72391,M500
20582,2011,-73.9602,40.76549,M519
20583,2011,-74.0009,40.71147,M520
20584,2011,-73.9829,40.75759,M529
20585,2011,-73.9841,40.75582,M531
20586,2011,-73.9923,40.765,M542
20587,2011,-73.9892,40.71681,M543
20588,2011,-73.9889,40.76838,M544
20589,2011,-73.9892,40.71681,M545
20590,2011,-73.9993,40.7416,M550
20591,2011,-74.0115,40.70177,M551
20592,2011,-74.0061,40.72935,M560
20593,2011,-73.9602,40.76549,M565
20594,2011,-73.9902,40.74748,M570
20595,2011,-73.9845,40.73269,M575
20596,2011,-73.9478,40.77803,M580
20597,2011,-73.9922,40.72991,M586
20598,2011,-73.9958,40.74514,M600
20599,2011,-74.0021,40.74292,M605
20600,2011,-74.0048,40.72429,M615
20601,2011,-73.9813,40.74628,M620
20602,2011,-73.9904,40.76339,M625
20603,2011,-73.9655,40.75916,M630
20604,2011,-73.9465,40.78395,M655
20606,2011,-74.0132,40.70574,M896
20608,2011,-73.9732,40.78513,M009
20609,2011,-73.9765,40.78062,M044
20610,2011,-73.9624,40.80003,M054
20611,2011,-73.9733,40.79526,M075
20612,2011,-73.9509,40.80663,M076
20613,2011,-73.9675,40.78945,M084
20614,2011,-73.9777,40.78193,M087
20615,2011,-73.9648,40.79911,M145
20616,2011,-73.9476,40.80211,M149
20617,2011,-73.9687,40.79435,M163
20618,2011,-73.9653,40.80272,M165
20619,2011,-73.9717,40.78876,M166
20620,2011,-73.9555,40.80777,M180
20621,2011,-73.9492,40.79845,M185
20622,2011,-73.9872,40.7718,M191
20623,2011,-73.9846,40.77806,M199
20624,2011,-73.9494,40.79783,M208
20625,2011,-73.955,40.80166,M241
20626,2011,-73.9479,40.8062,M242
20627,2011,-73.9732,40.78513,M243
20628,2011,-73.9765,40.78062,M245
20629,2011,-73.9675,40.78945,M247
20630,2011,-73.9733,40.79526,M250
20631,2011,-73.9707,40.79163,M256
20632,2011,-73.9707,40.79163,M258
20633,2011,-73.9848,40.77433,M283
20634,2011,-73.9848,40.77433,M299
20635,2011,-73.9848,40.77433,M307
20636,2011,-73.9707,40.79163,M333
20637,2011,-73.9765,40.78062,M334
20638,2011,-73.9747,40.78593,M402
20639,2011,-73.9747,40.78593,M403
20640,2011,-73.9747,40.78593,M404
20641,2011,-73.954,40.80223,M415
20642,2011,-73.9747,40.78593,M417
20643,2011,-73.9765,40.78062,M421
20644,2011,-73.9765,40.78062,M452
20645,2011,-73.9747,40.78593,M470
20646,2011,-73.9877,40.77219,M479
20647,2011,-73.9853,40.77358,M485
20648,2011,-73.9848,40.77433,M492
20649,2011,-73.9848,40.77433,M494
20650,2011,-73.9668,40.79749,M505
20651,2011,-73.9848,40.77433,M541
20654,2011,-73.9825,40.77491,M859
20655,2011,-73.954,40.80223,M860
20656,2011,-73.9653,40.80272,M862
20657,2011,-73.9393,40.80094,M007
20658,2011,-73.9423,40.79303,M012
20659,2011,-73.9493,40.79367,M013
20660,2011,-73.931,40.79747,M037
20661,2011,-73.9446,40.78893,M038
20662,2011,-73.9334,40.79887,M045
20663,2011,-73.9415,40.78533,M050
20664,2011,-73.9413,40.79751,M057
20665,2011,-73.9476,40.7912,M072
20666,2011,-73.9426,40.7933,M083
20667,2011,-73.9377,40.80027,M096
20668,2011,-73.9387,40.79496,M102
20669,2011,-73.9483,40.79509,M108
20670,2011,-73.9309,40.79675,M112
20671,2011,-73.9393,40.78942,M146
20672,2011,-73.9365,40.79742,M155
20673,2011,-73.952,40.7922,M171
20674,2011,-73.9426,40.7933,M182
20675,2011,-73.931,40.79747,M206
20676,2011,-73.9426,40.78565,M224
20677,2011,-73.9423,40.79303,M372
20678,2011,-73.9442,40.79565,M375
20679,2011,-73.9426,40.78565,M377
20680,2011,-73.9423,40.79303,M381
20681,2011,-73.9393,40.80094,M406
20682,2011,-73.9334,40.79887,M409
20683,2011,-73.934,40.79375,M435
20684,2011,-73.9445,40.79053,M495
20685,2011,-73.9493,40.79367,M497
20686,2011,-73.9493,40.79367,M555
20687,2011,-73.9475,40.79285,M610
20688,2011,-73.9426,40.78565,M635
20689,2011,-73.9466,40.79189,M680
20691,2011,-73.934,40.79375,M825
20692,2011,-73.952,40.7922,M964
20693,2011,-73.9346,40.80566,M030
20694,2011,-73.9573,40.81027,M036
20695,2011,-73.9363,40.83065,M046
20696,2011,-73.9449,40.81488,M092
20697,2011,-73.9442,40.81975,M123
20698,2011,-73.9556,40.81043,M125
20699,2011,-73.9518,40.81468,M129
20700,2011,-73.9398,40.80956,M133
20701,2011,-73.949,40.81089,M154
20702,2011,-73.9531,40.81764,M161
20703,2011,-73.9436,40.81447,M175
20704,2011,-73.9409,40.82146,M194
20705,2011,-73.9572,40.8194,M195
20706,2011,-73.9373,40.81325,M197
20707,2011,-73.9368,40.82441,M200
20708,2011,-73.94,40.80793,M285
20709,2011,-73.9551,40.81524,M286
20710,2011,-73.9476,40.81732,M302
20711,2011,-73.9476,40.81732,M304
20712,2011,-73.9346,40.80566,M317
20713,2011,-73.9381,40.82612,M318
20714,2011,-73.9449,40.81488,M344
20715,2011,-73.9556,40.81043,M362
20716,2011,-73.9551,40.81524,M367
20717,2011,-73.9551,40.81524,M369
20718,2011,-73.9551,40.81524,M410
20719,2011,-73.9393,40.80736,M469
20720,2011,-73.9369,40.82418,M499
20721,2011,-73.9442,40.81547,M670
20722,2011,-73.9476,40.81732,M685
20723,2011,-73.949,40.82097,M692
20725,2011,-73.9407,40.8347,M004
20726,2011,-73.9228,40.85896,M005
20727,2011,-73.9367,40.83894,M008
20728,2011,-73.9116,40.87128,M018
20729,2011,-73.942,40.83127,M028
20730,2011,-73.934,40.85337,M048
20731,2011,-73.9249,40.86609,M052
20732,2011,-73.9169,40.86769,M098
20733,2011,-73.9353,40.84652,M115
20734,2011,-73.9384,40.84124,M128
20735,2011,-73.9343,40.85056,M132
20736,2011,-73.9308,40.84892,M143
20737,2011,-73.9279,40.86032,M152
20738,2011,-73.9468,40.82634,M153
20739,2011,-73.9404,40.84536,M173
20740,2011,-73.9279,40.85933,M178
20741,2011,-73.9369,40.85681,M187
20742,2011,-73.9277,40.85259,M189
20743,2011,-73.9509,40.82079,M192
20744,2011,-73.9444,40.82976,M210
20745,2011,-73.9306,40.86064,M218
20746,2011,-73.9523,40.81695,M223
20747,2011,-73.912,40.87125,M278
20748,2011,-73.9306,40.86064,M293
20749,2011,-73.9238,40.86666,M311
20750,2011,-73.9238,40.86666,M314
20751,2011,-73.936,40.83935,M319
20752,2011,-73.936,40.83935,M321
20753,2011,-73.9306,40.86064,M322
20754,2011,-73.936,40.83935,M324
20755,2011,-73.9509,40.82079,M325
20756,2011,-73.937,40.83654,M326
20757,2011,-73.937,40.83654,M328
20758,2011,-73.931,40.84884,M346
20759,2011,-73.9308,40.84892,M348
20760,2011,-73.9404,40.84536,M349
20761,2011,-73.9211,40.86543,M366
20762,2011,-73.9468,40.82634,M368
20763,2011,-73.9249,40.86609,M423
20765,2011,-73.9269,40.85594,M462
20766,2011,-73.9269,40.85594,M463
20767,2011,-73.9269,40.85594,M467
20768,2011,-73.9269,40.85594,M468
20769,2011,-73.9346,40.85046,M528
20770,2011,-73.9503,40.81824,M540
20771,2011,-73.9384,40.83812,M552
20773,2011,-73.9189,40.81884,X001
20774,2011,-73.9088,40.81364,X005
20775,2011,-73.9231,40.81649,X018
20776,2011,-73.9061,40.81269,X025
20777,2011,-73.9171,40.82151,X029
20778,2011,-73.9177,40.80938,X030
20779,2011,-73.9215,40.82306,X031
20780,2011,-73.9212,40.80639,X043
20781,2011,-73.9229,40.81007,X049
20782,2011,-73.9126,40.80735,X065
20783,2011,-73.9215,40.82306,X151
20784,2011,-73.9262,40.80812,X154
20785,2011,-73.9086,40.81921,X157
20786,2011,-73.9054,40.81487,X161
20787,2011,-73.9121,40.81551,X162
20788,2011,-73.9198,40.80944,X179
20789,2011,-73.9253,40.81366,X203
20790,2011,-73.9209,40.81397,X221
20791,2011,-73.9209,40.81397,X223
20792,2011,-73.9178,40.81008,X224
20793,2011,-73.9134,40.81365,X277
20794,2011,-73.9058,40.81886,X296
20795,2011,-73.9058,40.81886,X298
20796,2011,-73.9118,40.81649,X321
20797,2011,-73.9178,40.81008,X334
20798,2011,-73.9178,40.81008,X343
20799,2011,-73.9198,40.80944,X369
20800,2011,-73.9058,40.81886,X379
20801,2011,-73.9197,40.81826,X381
20802,2011,-73.9232,40.82308,X385
20803,2011,-73.9302,40.81594,X427
20804,2011,-73.911,40.81831,X473
20805,2011,-73.911,40.81831,X495
20806,2011,-73.9277,40.81795,X500
20807,2011,-73.9097,40.81115,X520
20808,2011,-73.9236,40.82254,X527
20809,2011,-73.9236,40.82254,X547
20810,2011,-73.9236,40.82254,X548
20811,2011,-73.9253,40.81366,X551
20812,2011,-73.9197,40.81826,X600
20813,2011,-73.9071,40.81059,X655
20814,2011,-73.9302,40.81594,X670
20816,2011,-73.8257,40.83566,X014
20817,2011,-73.8503,40.82932,X036
20818,2011,-73.8869,40.81431,X048
20819,2011,-73.9005,40.81399,X062
20820,2011,-73.8608,40.81675,X069
20821,2011,-73.8297,40.84573,X071
20822,2011,-73.8183,40.82261,X072
20823,2011,-73.8893,40.82283,X075
20824,2011,-73.8768,40.82184,X093
20825,2011,-73.8628,40.8214,X100
20826,2011,-73.8297,40.82741,X101
20827,2011,-73.8683,40.81853,X107
20828,2011,-73.8566,40.82848,X119
20829,2011,-73.8737,40.8254,X123
20830,2011,-73.8568,40.82919,X125
20831,2011,-73.9023,40.81762,X130
20832,2011,-73.8597,40.8237,X131
20833,2011,-73.8532,40.82261,X138
20834,2011,-73.9078,40.82325,X140
20835,2011,-73.9061,40.82482,X146
20836,2011,-73.88,40.82381,X152
20837,2011,-73.8563,40.81796,X182
20838,2011,-73.8929,40.82062,X269
20839,2011,-73.8564,40.81476,X282
20840,2011,-73.8385,40.84063,X293
20841,2011,-73.8561,40.82222,X295
20842,2011,-73.9071,40.82235,X301
20843,2011,-73.9021,40.81549,X302
20844,2011,-73.8297,40.82741,X304
20845,2011,-73.8561,40.82222,X305
20846,2011,-73.8561,40.82222,X312
20847,2011,-73.8981,40.81757,X332
20848,2011,-73.8988,40.82032,X333
20849,2011,-73.8988,40.82032,X335
20850,2011,-73.8737,40.8254,X337
20851,2011,-73.8183,40.82656,X366
20852,2011,-73.8564,40.81476,X367
20853,2011,-73.8183,40.82656,X371
20854,2011,-73.8564,40.81476,X375
20855,2011,-73.8561,40.82222,X376
20856,2011,-73.8561,40.82222,X377
20857,2011,-73.8385,40.84063,X405
20859,2011,-73.8856,40.81538,X424
20860,2011,-73.8561,40.82222,X432
20861,2011,-73.8597,40.8237,X448
20862,2011,-73.8561,40.82222,X452
20863,2011,-73.8183,40.82656,X467
20865,2011,-73.8813,40.82109,X519
20866,2011,-73.8981,40.81757,X530
20867,2011,-73.8561,40.82222,X540
20868,2011,-73.8813,40.82109,X560
20869,2011,-73.9034,40.82165,X650
20871,2011,-73.9025,40.831,X002
20872,2011,-73.8979,40.84142,X004
20873,2011,-73.9258,40.83928,X011
20874,2011,-73.9141,40.83323,X022
20875,2011,-73.9036,40.84798,X028
20876,2011,-73.9175,40.82732,X035
20877,2011,-73.903,40.83831,X042
20878,2011,-73.911,40.83266,X053
20879,2011,-73.905,40.83635,X055
20880,2011,-73.8992,40.84621,X058
20881,2011,-73.9025,40.831,X063
20882,2011,-73.9156,40.84012,X064
20883,2011,-73.9076,40.84427,X070
20884,2011,-73.9267,40.83271,X073
20885,2011,-73.9136,40.8371,X088
20886,2011,-73.9178,40.83196,X090
20887,2011,-73.9184,40.85156,X109
20888,2011,-73.9008,40.83525,X110
20889,2011,-73.9232,40.83463,X114
20890,2011,-73.9084,40.84855,X117
20891,2011,-73.9283,40.83584,X126
20892,2011,-73.905,40.83635,X128
20893,2011,-73.9066,40.83182,X132
20894,2011,-73.9143,40.82788,X145
20895,2011,-73.8984,40.8519,X163
20896,2011,-73.9178,40.82868,X166
20897,2011,-73.9135,40.84422,X170
20898,2011,-73.9206,40.84293,X199
20899,2011,-73.9156,40.85007,X204
20900,2011,-73.9043,40.83355,X215
20901,2011,-73.92,40.83573,X218
20902,2011,-73.9043,40.83355,X219
20903,2011,-73.9109,40.84037,X227
20904,2011,-73.9214,40.85258,X229
20905,2011,-73.9214,40.85258,X230
20906,2011,-73.897,40.84504,X231
20907,2011,-73.916,40.84912,X232
20908,2011,-73.8983,40.84449,X236
20909,2011,-73.9109,40.84037,X239
20910,2011,-73.9013,40.83928,X241
20911,2011,-73.9024,40.83381,X250
20912,2011,-73.9013,40.83928,X252
20913,2011,-73.9024,40.83381,X260
20914,2011,-73.9013,40.83928,X263
20915,2011,-73.8979,40.84142,X276
20916,2011,-73.9044,40.82757,X297
20917,2011,-73.916,40.84912,X303
20918,2011,-73.9046,40.84087,X313
20919,2011,-73.9141,40.83323,X323
20920,2011,-73.9178,40.82868,X324
20921,2011,-73.9143,40.82788,X325
20922,2011,-73.9008,40.83525,X327
20923,2011,-73.9143,40.82788,X328
20924,2011,-73.9109,40.84037,X329
20925,2011,-73.9046,40.84087,X339
20926,2011,-73.916,40.84912,X365
20927,2011,-73.9044,40.82757,X403
20928,2011,-73.9044,40.82757,X404
20929,2011,-73.9109,40.84037,X412
20930,2011,-73.9109,40.84037,X413
20931,2011,-73.9109,40.84037,X414
20932,2011,-73.9178,40.83196,X443
20933,2011,-73.9178,40.82868,X449
20934,2011,-73.9178,40.82868,X454
20935,2011,-73.9178,40.83196,X457
20936,2011,-73.9186,40.82752,X505
20937,2011,-73.9043,40.83355,X517
20938,2011,-73.9031,40.84356,X525
20939,2011,-73.9044,40.82757,X543
20941,2011,-73.8922,40.84983,X003
20942,2011,-73.9055,40.88102,X007
20943,2011,-73.8836,40.8725,X008
20944,2011,-73.8993,40.85714,X009
20945,2011,-73.9099,40.85871,X015
20946,2011,-73.8787,40.86998,X020
20947,2011,-73.8948,40.85291,X023
20948,2011,-73.9136,40.88704,X024
20949,2011,-73.8859,40.85204,X032
20950,2011,-73.9016,40.86187,X033
20951,2011,-73.9106,40.88029,X037
20952,2011,-73.8867,40.8591,X045
20953,2011,-73.8906,40.86687,X046
20954,2011,-73.8876,40.87704,X051
20955,2011,-73.888,40.86446,X054
20956,2011,-73.8752,40.87521,X056
20957,2011,-73.8935,40.85287,X059
20958,2011,-73.9034,40.85493,X079
20959,2011,-73.8814,40.8762,X080
20960,2011,-73.9051,40.90353,X081
20961,2011,-73.8947,40.85917,X085
20962,2011,-73.8988,40.86965,X086
20963,2011,-73.9078,40.85817,X091
20964,2011,-73.8756,40.88042,X094
20965,2011,-73.8914,40.8827,X095
20966,2011,-73.8931,40.84843,X118
20967,2011,-73.9131,40.88825,X141
20968,2011,-73.8928,40.8557,X159
20969,2011,-73.8811,40.85554,X205
20970,2011,-73.9064,40.85965,X206
20971,2011,-73.9065,40.87813,X207
20972,2011,-73.8979,40.85679,X209
20973,2011,-73.9121,40.87724,X213
20974,2011,-73.8966,40.85468,X225
20975,2011,-73.9161,40.85653,X226
20976,2011,-73.8914,40.8616,X228
20977,2011,-73.9011,40.87588,X237
20978,2011,-73.8883,40.86001,X243
20979,2011,-73.9011,40.87588,X244
20980,2011,-73.8948,40.86559,X246
20981,2011,-73.8901,40.85876,X254
20982,2011,-73.8982,40.87026,X268
20983,2011,-73.9054,40.8544,X279
20984,2011,-73.8817,40.87705,X280
20985,2011,-73.9121,40.87724,X284
20986,2011,-73.9099,40.85871,X291
20987,2011,-73.9111,40.85176,X306
20988,2011,-73.9014,40.86922,X307
20989,2011,-73.8777,40.88493,X308
20990,2011,-73.9052,40.87282,X310
20991,2011,-73.9041,40.85775,X315
20992,2011,-73.8937,40.84855,X319
20993,2011,-73.9111,40.85176,X331
20994,2011,-73.8973,40.86901,X340
20995,2011,-73.8982,40.87026,X342
20996,2011,-73.8908,40.8833,X344
20997,2011,-73.9025,40.87427,X360
20998,2011,-73.9001,40.85968,X363
20999,2011,-73.9099,40.87944,X368
21000,2011,-73.8883,40.86001,X374
21001,2011,-73.9034,40.85493,X382
21002,2011,-73.9034,40.85493,X386
21003,2011,-73.913,40.8547,X390
21004,2011,-73.8966,40.85468,X391
21005,2011,-73.913,40.8547,X396
21006,2011,-73.9121,40.87724,X397
21007,2011,-73.9001,40.85968,X399
21008,2011,-73.8982,40.87026,X433
21009,2011,-73.8883,40.86001,X434
21010,2011,-73.8883,40.86001,X437
21011,2011,-73.8883,40.86001,X438
21012,2011,-73.8883,40.86001,X439
21013,2011,-73.8871,40.88239,X440
21014,2011,-73.8982,40.87026,X442
21015,2011,-73.891,40.87766,X445
21016,2011,-73.9034,40.85493,X447
21017,2011,-73.9001,40.85968,X459
21018,2011,-73.9121,40.87724,X475
21019,2011,-73.9121,40.87724,X477
21022,2011,-73.9121,40.87724,X546
21023,2011,-73.8982,40.87026,X549
21024,2011,-73.8825,40.85591,X660
21026,2011,-73.8953,40.87411,X696
21028,2011,-73.8547,40.90217,X016
21029,2011,-73.8674,40.8993,X019
21030,2011,-73.8599,40.88771,X021
21031,2011,-73.868,40.87432,X041
21032,2011,-73.8384,40.89145,X068
21033,2011,-73.8614,40.86953,X076
21034,2011,-73.8512,40.87844,X078
21035,2011,-73.8592,40.8493,X083
21036,2011,-73.846,40.89515,X087
