,Additions_to_Regular_Salary,Additions_to_Salary__Projected_Expenses,After_School_and_Student_Activities,Ancillary_Support_Services_All_Funds,Assistant_Principals,Attendance__Outreach_Services,Building_Maintenance,Building_Services_All_Funds,Central_Administration_All_Funds,Central_Instructional_Support_All_Funds,Central_Leadership,Classroom_Instruction_All_Funds,Computer_System_Support_School_Level,Contracted_Instructional_Services,Counseling_Services,Custodial_Services,Debt_Service,Direct_Services_to_Schools,District,Drug_Prevention_Programs,Education_Paraprofessionals,Energy,Field_Support_All_Funds,Field_Support_Costs,Food_Services,Instructional_Offices,Instructional_Supplies_and_Equipment,Instructional_Support_Srcs_All_Funds,Instructional_Support_and_Administration_All_Funds,LeadershipSupervisionSupport_All_Funds,Leases,Librarians_and_Library_Books,Operational_Offices,Other_Classroom_Staff,Other_Field_Support_Costs_All_Funds,Other_SystemWide_Obligations_All_Funds,Parent_Involvement_Activities,Principals,Professional_Development,Projected_Expenses,Referral_and_Evaluation_Services_All_Funds,Related_Services,Retiree_Health_and_Welfare,Sabbaticals_Leaves_Termination_Pay,School,School_Safety,Secretaries_School_Aides__Other_Support_Staff,Special_Commissioner_for_Investigation,Summer_and_Evening_School,Supervisors,Supplies_Materials_Equipment_Telephones,SystemWide_Costs,SystemWide_Obligations,Teachers,Text_Books,Title_1,Total,Transportation
X342,2,137,524,986,635,233,361,1178,368,74,34,8417,83,143,938,586,899,15432,10,,12,229,137,541,387,70,394,2183,217,2530,1,9,264,21,324,1339,144,406,939,1,165,179,432,320,X342,307,795,8,108,444,250,442,1339,6641,150,Yes,17753,209
X344,2,97,64,1651,46,25,186,1800,364,73,34,8759,83,307,33,19,899,14634,10,,518,3,97,326,413,68,183,379,318,1948,1591,9,262,2,8,1339,25,1330,259,1,26,207,432,5,X344,307,487,8,21,6,80,437,1339,7368,92,Yes,16736,849
X360,2,182,142,1932,369,250,398,420,371,83,34,9167,83,145,105,20,899,15489,10,,574,3,182,267,618,72,99,2146,259,1642,,227,264,2,8,1339,171,456,711,1,188,1291,432,5,X360,307,711,8,7,9,96,454,1339,7335,67,Yes,17549,925
X363,2,87,550,1725,990,471,392,1144,370,78,34,9837,83,247,33,749,899,18029,10,,397,3,87,269,593,72,421,1347,261,3890,,10,264,2,8,1339,43,1241,1760,1,46,204,432,5,X363,307,676,8,7,12,971,448,1339,6934,59,Yes,20086,742
X368,2,114,295,995,679,115,644,1488,371,78,34,7445,83,140,527,616,899,14127,10,0,37,227,114,325,355,73,161,1978,243,2107,1,105,264,92,82,1339,85,240,340,1,215,742,432,79,X368,307,699,8,85,228,262,449,1339,6400,84,Yes,16240,250
X374,2,120,191,1006,46,41,388,1350,371,77,34,8433,83,155,290,573,899,13268,10,,1,388,120,393,374,72,184,986,262,1372,1,9,264,2,132,1339,217,615,794,1,46,199,432,129,X374,307,447,8,85,6,259,448,1339,7118,86,Yes,15448,242
X382,2,134,434,1953,46,189,242,1177,372,85,34,9961,83,190,292,558,899,16320,10,,338,377,134,271,805,72,402,1557,263,1537,,170,265,2,8,1339,219,599,668,1,30,392,432,5,X382,307,781,8,29,9,101,456,1339,8068,94,Yes,18386,759
X386,2,187,263,1540,400,251,242,1177,368,80,34,8661,83,164,294,558,899,14881,10,,386,377,187,317,803,70,404,1855,310,1461,,121,264,2,7,1339,167,447,400,1,26,854,432,4,X386,307,521,8,23,6,87,448,1339,7039,121,Yes,16985,347
X390,2,192,211,1587,702,475,879,2236,372,82,34,9624,83,413,917,810,899,18810,10,7,416,546,192,287,628,73,147,3378,278,1794,,217,264,2,9,1339,135,415,523,1,1018,615,432,6,X390,307,548,8,103,12,117,455,1339,7742,60,Yes,20891,569
X391,2,191,223,1440,879,334,402,1614,374,85,34,10042,83,423,758,786,899,19338,10,93,473,425,191,332,552,75,127,3475,244,2575,,11,264,2,89,1339,128,331,457,1,397,1542,432,86,X391,307,833,8,136,361,171,459,1339,8321,93,Yes,21468,499
X396,2,281,503,2732,626,181,879,2236,371,85,34,11470,83,316,417,810,899,35420,10,,996,546,281,351,639,73,970,15502,275,3199,,265,264,2,75,1339,401,746,1135,1,44,13956,432,72,X396,307,1532,8,21,11,283,456,1339,7708,56,Yes,37565,1704
X397,2,173,595,1224,685,1006,253,1223,368,73,34,7774,83,639,434,599,899,15310,10,,1,370,173,386,539,70,272,2541,279,2375,1,8,264,2,107,1339,492,943,848,1,9,5,432,104,X397,307,396,8,80,2,350,441,1339,5777,147,Yes,17475,296
X399,2,458,677,1041,784,878,392,1144,381,96,35,12789,83,558,1011,749,899,24194,10,,584,3,458,277,593,78,465,5905,269,2858,,499,269,2,8,1339,337,842,326,1,1492,1509,432,5,X399,307,679,8,121,10,542,477,1339,10150,85,Yes,26287,59
X433,2,146,406,836,383,695,361,1177,374,83,34,8997,83,452,411,586,899,16885,10,,2,229,146,312,204,75,340,3907,304,1822,1,10,264,2,8,1339,178,493,328,1,660,1557,432,5,X433,307,732,8,102,11,203,457,1339,7611,149,Yes,18993,243
X434,2,145,365,945,913,311,388,1350,373,80,34,9769,83,246,729,573,899,18049,10,,141,388,145,420,318,74,227,2615,304,3223,1,10,265,314,116,1339,285,566,545,1,30,895,432,113,X434,307,1290,8,29,279,176,452,1339,8169,87,Yes,20260,238
X437,2,164,406,1127,824,523,388,1350,375,84,34,9573,83,284,790,573,899,17502,10,,150,388,164,271,381,76,152,2870,263,2418,1,271,264,2,8,1339,322,608,269,1,469,360,432,5,X437,307,819,8,169,17,151,458,1339,8175,101,Yes,19571,356
X438,2,160,375,1221,1451,333,388,1351,374,82,34,10271,83,416,912,573,899,19208,10,,347,388,160,250,544,75,57,3144,231,3061,1,10,265,229,19,1339,170,478,346,1,67,1287,432,16,X438,307,945,8,41,15,172,455,1339,8757,66,Yes,21252,288
X439,2,152,357,1101,762,285,388,1350,374,82,34,9422,83,168,1248,573,899,17371,10,,267,388,152,310,327,75,352,2864,280,2482,1,7,264,2,30,1339,207,504,632,1,62,704,432,27,X439,307,928,8,121,14,275,456,1339,7778,96,Yes,19476,385
X440,2,133,170,811,462,193,232,932,371,78,34,8151,83,414,756,413,899,12861,10,,65,286,133,303,214,73,73,1654,222,1180,1,90,264,77,81,1339,26,65,251,1,121,388,432,78,X440,307,553,8,131,9,91,450,1339,6964,86,Yes,14952,208
X442,2,92,289,908,515,275,490,1308,369,73,34,9696,83,138,363,586,899,15479,10,,138,229,92,262,328,71,43,1224,255,2252,1,10,264,233,7,1339,205,597,450,1,26,67,432,4,X442,307,961,8,870,7,173,443,1339,7722,92,Yes,17523,190
X445,2,28,170,895,501,72,314,969,358,56,34,5999,83,69,409,397,899,10206,10,,1,257,28,252,284,64,81,784,150,1531,1,84,260,100,102,1339,36,88,159,1,8,89,432,99,X445,307,700,8,137,2,240,414,1339,5199,169,No,12211,222
X447,2,142,490,1920,370,25,242,1177,372,83,34,9302,83,181,132,558,899,17030,10,371,5,377,142,272,774,74,587,2571,264,1919,,45,264,2,8,1339,258,882,973,1,46,1250,432,5,X447,307,532,8,63,12,123,455,1339,7385,61,Yes,19096,756
X459,2,265,544,1087,219,279,392,1144,372,80,34,8421,83,456,672,749,899,15537,10,,413,3,265,336,602,73,373,2284,314,2336,,7,264,2,22,1339,316,950,1358,1,42,432,432,19,X459,307,724,8,41,14,429,452,1339,5600,171,Yes,17664,96
X475,3,302,271,808,978,890,253,1223,374,82,34,9188,83,406,532,599,899,16936,10,127,10,370,302,444,187,75,264,3221,259,2194,1,4,265,2,186,1339,164,206,467,1,447,790,432,182,X475,307,860,8,124,10,140,456,1339,7816,95,Yes,19175,232
X477,2,106,355,988,1063,147,253,1223,370,76,34,7745,83,262,367,599,899,13957,10,,1,370,106,294,371,72,90,1491,262,2405,1,10,264,2,32,1339,175,498,209,1,42,405,432,29,X477,307,664,8,174,5,174,446,1339,6884,113,Yes,16036,227
X546,2,118,505,921,814,397,253,1223,371,77,34,8325,83,175,853,599,899,15552,10,,2,370,118,274,274,73,190,2236,266,2729,1,10,264,2,7,1339,195,562,268,1,51,236,432,4,X546,307,996,8,55,259,98,448,1339,7499,125,Yes,17612,257
X549,2,147,304,939,694,262,361,1177,372,79,34,7139,83,435,1118,586,899,13954,10,,2,229,147,238,160,74,212,2495,230,2057,1,4,263,2,8,1339,172,448,582,1,37,601,432,5,X549,307,793,8,104,11,111,450,1339,5723,76,Yes,15981,389
X660,2,186,362,845,1027,210,269,1030,373,81,34,9197,83,427,624,470,899,16014,10,56,4,290,186,275,287,75,164,2479,264,2277,1,101,264,2,12,1339,130,168,464,1,491,605,432,9,X660,307,870,8,254,47,165,455,1339,7682,97,Yes,18083,169
X696,2,16,446,697,528,25,180,205,359,57,34,8606,83,79,651,20,899,13114,10,,5,3,16,204,37,64,87,1566,151,2024,1,12,260,2,53,1339,216,595,132,1,10,218,432,50,X696,307,613,8,6,7,281,415,1339,8125,156,No,15072,271
X016,2,145,158,2204,556,406,452,1319,370,83,34,8779,83,150,269,575,899,16166,11,,172,291,145,315,791,72,392,2337,305,1383,,12,264,2,10,1339,203,331,642,1,533,768,432,7,X016,307,351,8,12,8,136,453,1339,7321,76,Yes,18273,1023
X019,2,98,217,926,626,29,210,1098,365,70,34,8559,83,520,316,632,899,14772,11,147,91,256,98,389,467,69,373,2250,236,1841,,6,262,2,153,1339,138,400,416,1,329,1074,432,150,X019,307,585,8,28,7,223,435,1339,7040,83,Yes,16935,70
X021,3,153,109,2338,379,104,248,1115,371,82,34,8390,83,184,184,570,899,14978,11,,416,296,153,399,981,71,211,1775,231,1208,,136,265,2,168,1339,94,240,351,1,371,914,432,164,X021,307,488,8,144,7,93,453,1339,6860,85,Yes,17168,967
X041,2,193,177,1789,587,55,380,1137,371,83,34,8721,83,182,322,463,899,15203,11,,236,294,193,274,569,72,225,1688,256,1675,,120,264,2,18,1339,99,230,704,1,271,765,432,15,X041,307,695,8,14,9,154,454,1339,6930,307,Yes,17270,830
X068,2,181,223,2572,411,26,308,1389,371,83,34,8962,83,162,435,695,899,20608,11,,211,386,181,429,840,72,163,5803,252,1700,,161,264,2,176,1339,113,268,620,1,444,4562,432,174,X068,307,910,8,41,9,103,453,1339,7546,57,Yes,22828,1343
X076,2,143,54,1502,493,28,421,1065,369,81,34,8208,83,281,221,456,899,14057,11,,119,188,143,271,671,71,105,1534,250,1604,,12,264,2,21,1339,88,209,503,1,205,938,432,17,X076,307,715,8,20,8,180,450,1339,7005,160,Yes,16116,442
X078,2,197,155,2530,368,104,293,1372,371,82,34,9355,83,418,391,686,899,17865,11,,307,393,197,301,825,72,153,2756,235,1655,,13,265,2,66,1339,116,315,713,1,484,1506,432,64,X078,307,597,8,35,286,90,453,1339,7603,111,Yes,19958,1315
X083,2,97,85,1561,433,91,259,877,369,76,34,7901,83,140,278,403,899,14006,11,,29,215,97,195,570,71,89,2020,187,1551,,144,264,2,8,1339,76,141,712,1,438,1053,432,5,X083,307,501,8,36,276,200,445,1339,6673,76,Yes,15985,601
X087,2,99,123,1752,581,26,454,1475,370,81,34,8038,83,161,249,720,899,15222,11,,194,301,99,329,590,71,63,2136,293,1723,,263,264,2,37,1339,157,356,189,1,605,975,432,34,X087,307,674,8,18,16,95,451,1339,7068,79,Yes,17341,773
X089,3,110,62,1899,311,26,331,965,371,80,34,9438,83,416,244,456,899,16189,11,0,307,178,110,263,619,73,98,2174,197,1601,,12,264,2,67,1339,70,174,805,1,491,1281,432,63,X089,307,646,8,61,95,375,451,1339,7675,62,Yes,18241,891
X096,2,165,175,1604,414,53,475,1150,370,81,34,8863,83,189,301,483,899,15060,11,,107,191,165,288,652,71,407,2087,222,1191,,139,264,2,66,1339,78,214,437,1,383,1098,432,63,X096,307,470,8,19,9,84,450,1339,7500,63,Yes,17137,562
X097,2,151,158,2242,294,32,360,1315,368,79,34,8469,83,138,174,688,899,15992,11,,65,267,151,341,555,70,68,2521,302,1295,,12,263,2,39,1339,112,288,483,1,418,1627,432,37,X097,307,558,8,39,7,149,447,1339,7564,98,Yes,18119,1298
X103,2,147,113,2058,447,64,206,928,370,82,34,8880,83,435,251,507,899,15187,11,,133,216,147,287,806,71,141,1839,278,1334,,68,264,2,9,1339,92,226,670,1,395,923,432,6,X103,307,562,8,28,7,93,451,1339,7197,206,Yes,17264,863
X105,2,152,127,1786,431,28,343,920,371,84,34,9009,83,163,255,383,899,14804,11,,3,193,152,296,585,72,139,1731,260,1206,,95,264,2,36,1339,67,145,470,1,388,865,432,33,X105,307,537,8,77,10,84,454,1339,8002,57,Yes,16894,812
X106,2,156,107,1667,470,45,416,1233,368,79,34,8484,83,177,135,522,899,14439,11,74,133,295,156,307,549,70,386,1740,300,1160,,111,264,2,7,1339,82,192,355,1,293,1005,432,4,X106,307,411,8,32,7,80,447,1339,7218,70,Yes,16531,728
X108,2,84,56,1946,451,26,236,1289,367,77,34,8133,83,140,267,638,899,15437,11,,1,415,84,275,617,69,220,2337,245,1648,,6,263,2,29,1339,149,342,382,1,237,1601,432,26,X108,307,738,8,21,6,111,443,1339,7284,76,Yes,17494,939
X111,2,209,192,3150,260,410,424,1332,371,85,34,10576,83,166,248,578,899,20216,11,,258,329,209,291,714,73,82,3396,269,1554,,11,263,2,22,1339,114,347,385,1,368,2064,432,19,X111,307,593,8,14,185,168,456,1339,9600,58,Yes,22301,2046
X112,2,246,221,2011,338,307,354,1738,372,85,34,11334,83,463,287,867,899,19383,11,149,724,518,246,251,660,73,226,2752,239,1302,,254,264,2,13,1339,174,400,743,1,343,1270,432,10,X112,307,467,8,21,10,88,457,1339,8777,122,Yes,21430,961
X121,2,87,50,1897,46,26,251,1211,367,77,34,8123,83,358,205,602,899,13666,11,,149,358,87,352,600,69,146,1437,243,911,,128,263,2,108,1339,92,243,276,1,378,686,432,105,X121,307,536,8,21,6,81,444,1339,6880,163,Yes,15800,907
X127,2,122,95,1630,694,428,321,1365,370,78,34,8152,83,166,615,638,899,15536,11,125,247,406,122,385,763,72,104,2693,291,1573,,60,264,2,94,1339,108,300,787,1,549,774,432,91,X127,307,453,8,62,8,119,448,1339,6622,101,Yes,17708,478
X142,2,216,142,1729,833,26,545,1789,374,83,34,9939,83,449,528,785,899,17457,11,3,276,458,216,334,791,74,254,1788,230,1997,,155,265,2,104,1339,92,278,287,1,260,741,432,101,X142,307,772,8,152,13,100,457,1339,8272,91,Yes,19587,548
X144,2,133,147,1769,543,180,489,1661,370,78,34,9643,83,435,406,752,899,17161,11,,275,420,133,332,534,72,82,2184,257,1772,,13,264,2,75,1339,101,216,636,1,416,933,432,72,X144,307,542,8,82,386,85,449,1339,8059,60,Yes,19280,845
X153,2,169,107,3739,610,39,840,2362,370,82,34,10068,83,141,510,864,899,23836,11,152,379,657,169,361,855,72,68,5603,315,1895,,231,264,2,46,1339,124,352,342,1,606,4065,432,43,X153,307,837,8,126,11,84,452,1339,8647,130,Yes,25988,2495
X160,2,259,199,3940,787,26,598,2474,372,88,34,10995,83,206,869,1021,899,28464,11,,751,855,259,356,730,75,366,8470,256,2325,,300,263,2,100,1339,159,505,331,1,849,6367,432,97,X160,307,688,8,17,20,326,460,1339,8955,68,Yes,30619,2821
X169,2,160,434,2761,348,36,213,1055,366,74,34,8187,83,129,574,609,899,17584,11,,763,234,160,255,729,69,218,2743,247,2678,,9,263,2,8,1339,43,905,338,1,385,1272,432,5,X169,307,1238,8,18,7,180,440,1339,6471,238,Yes,19618,1642
X175,2,46,49,1137,131,27,311,1898,364,68,34,9195,83,179,197,1003,899,15168,11,,1,584,46,383,441,68,201,1330,319,1563,,6,262,2,64,1339,223,615,565,1,37,798,432,61,X175,307,711,8,25,6,100,432,1339,8160,56,Yes,17322,306
X178,2,133,37,3717,405,338,309,1877,371,84,34,10674,83,144,627,833,899,23053,11,175,774,735,133,252,1004,73,142,4652,245,1999,,13,263,2,7,1339,183,506,820,1,837,2455,432,5,X178,307,979,8,11,11,98,455,1339,8681,87,Yes,25098,2323
X180,2,85,42,2708,701,26,433,2228,368,74,34,9114,83,241,414,925,899,21313,11,109,6,869,85,211,448,71,189,4726,191,2453,,154,263,2,20,1339,118,310,757,1,551,3466,432,17,X180,307,816,8,25,538,88,442,1339,7647,93,Yes,23304,1871
X181,2,49,178,1559,648,31,713,2330,370,78,34,8828,83,147,292,840,899,17390,11,,2,777,49,271,441,72,293,2572,263,2053,,12,263,2,8,1339,152,360,314,1,636,1283,432,5,X181,307,712,8,100,215,118,448,1339,7901,57,Yes,19448,728
X189,2,225,122,2816,824,139,422,1397,372,84,34,10027,83,224,628,701,899,20618,11,,287,274,225,336,742,73,207,4008,312,2145,,12,265,2,25,1339,184,492,345,1,285,2650,432,22,X189,307,696,8,21,10,124,456,1339,8873,57,Yes,22749,1684
X194,2,150,170,1688,389,80,287,897,370,77,34,7774,83,191,230,439,899,13677,11,,1,171,150,291,639,71,46,1659,237,1509,,12,264,2,54,1339,116,153,550,1,258,806,432,51,X194,307,683,8,44,185,98,446,1339,6807,122,Yes,15753,660
X249,2,175,400,917,618,566,383,2058,370,75,34,8245,83,143,820,805,899,15783,11,,2,868,175,334,282,72,46,2329,322,2060,1,6,264,2,12,1339,232,762,764,1,39,273,432,9,X249,307,560,8,69,6,113,444,1339,7120,93,Yes,17900,246
X253,3,110,284,983,856,243,343,1461,372,79,34,7434,83,204,627,657,899,14377,11,,2,461,110,252,390,74,96,1935,244,2453,1,13,264,2,8,1339,204,546,266,1,50,527,432,5,X253,307,882,8,109,19,150,451,1339,6651,92,Yes,16418,203
X265,3,113,368,975,245,162,343,1461,371,77,34,8381,83,421,382,656,899,14298,11,,2,461,113,330,374,73,278,1476,284,1893,1,12,264,2,46,1339,188,453,569,1,49,327,432,43,X265,307,725,8,88,249,222,448,1339,6847,161,Yes,16415,211
X270,2,145,404,1124,848,393,178,644,371,77,34,6866,83,146,600,462,899,14396,11,143,3,3,145,263,346,73,166,2739,241,2879,1,12,264,2,22,1339,167,386,190,1,517,515,432,19,X270,307,662,8,105,771,212,448,1339,6070,171,Yes,16445,389
X272,2,136,84,1347,702,129,211,1017,370,79,34,8265,83,190,424,488,899,14423,11,,99,318,136,274,440,72,129,1692,263,1965,,26,264,2,11,1339,162,416,470,1,54,839,432,9,X272,307,522,8,79,222,104,449,1339,7172,98,Yes,16485,518
X275,2,125,410,1000,881,291,343,1461,372,79,34,7719,83,365,721,656,899,15423,11,,2,461,125,259,370,74,827,2480,246,2639,1,12,264,2,12,1339,395,416,613,1,52,610,432,9,X275,307,1233,8,113,10,98,450,1339,5696,88,Yes,17471,241
X287,2,123,190,1852,1107,391,211,1017,373,84,34,8762,83,190,356,488,899,17171,11,,741,318,123,313,535,75,192,2443,271,2974,,13,264,2,41,1339,256,674,793,1,667,583,432,38,X287,307,691,8,70,382,120,458,1339,6703,57,Yes,19280,928
X288,2,126,523,960,650,508,248,817,370,74,34,7020,83,135,779,410,899,13609,11,,11,158,126,384,198,72,439,2526,254,2161,1,67,263,2,130,1339,212,431,548,1,63,440,432,127,X288,307,946,8,36,9,125,444,1339,5659,122,Yes,15776,372
X289,2,123,407,1308,469,509,211,1017,371,79,34,8146,83,202,271,488,899,14808,11,,147,318,123,270,439,73,434,2365,261,1849,,6,264,2,8,1339,39,535,532,1,129,1009,432,5,X289,307,656,8,140,12,177,450,1339,6588,96,Yes,16866,480
X290,2,73,233,1039,775,137,343,1461,372,79,34,8236,83,149,476,656,899,14389,11,,4,461,73,271,370,74,138,1504,264,2076,1,12,264,2,8,1339,180,531,237,1,73,405,432,5,X290,307,604,8,157,10,156,451,1339,7441,95,Yes,16449,279
X299,2,92,381,867,778,211,248,817,372,79,34,7744,83,155,785,410,899,14265,11,,5,158,92,267,261,74,338,2539,251,2205,1,66,263,2,16,1339,256,430,198,1,58,849,432,13,X299,307,709,8,30,13,275,451,1339,6827,124,Yes,16322,216
X322,2,83,141,1179,613,26,267,1233,369,77,34,7775,83,139,519,600,899,14462,11,,106,366,83,267,549,72,143,1707,260,2484,,13,263,2,7,1339,133,407,611,1,50,838,432,4,X322,307,821,8,52,416,228,447,1339,6644,65,Yes,16515,241
X326,2,115,459,1184,407,27,267,1233,371,80,34,8059,83,192,979,600,899,15085,11,,2,366,115,357,452,73,581,2623,339,1871,,89,264,2,18,1339,186,501,500,1,384,589,432,15,X326,307,541,8,95,326,96,450,1339,6498,101,Yes,17231,342
X370,2,97,155,1770,701,347,211,1017,367,73,34,8198,83,461,530,488,899,14916,11,,147,318,97,271,609,70,159,1723,256,2111,,6,262,2,15,1339,132,434,160,1,48,511,432,12,X370,307,661,8,88,197,118,440,1339,7082,93,Yes,16966,772
X415,2,226,483,1077,488,577,248,843,373,82,34,9219,83,387,738,436,899,17480,11,,8,158,226,303,414,75,212,3848,278,2266,1,120,264,104,25,1339,135,219,361,1,737,1179,432,22,X415,307,1256,8,320,35,268,455,1339,7618,89,Yes,19576,273
X418,2,87,338,1213,791,284,285,1297,372,78,34,7741,83,211,1050,732,899,15405,11,182,8,279,87,388,500,74,278,2814,248,2253,1,145,264,2,140,1339,215,537,335,1,166,579,432,137,X418,307,778,8,175,12,136,450,1339,6488,99,Yes,17583,323
X455,2,68,152,1070,796,168,462,2156,371,79,34,6963,110,374,826,825,899,14827,11,46,47,868,68,271,205,74,240,2390,209,2181,1,69,262,62,62,1339,104,138,220,1,357,736,432,60,X455,307,1073,8,141,15,159,450,1339,5719,90,Yes,16887,448
X462,2,94,576,1702,46,460,422,1396,369,77,34,8606,83,204,529,701,899,16228,11,408,238,274,94,268,459,72,756,2810,260,1620,,9,263,2,8,1339,314,929,823,1,52,471,432,5,X462,307,374,8,15,14,257,446,1339,6493,65,Yes,18282,854
X468,2,93,395,2006,704,213,267,1233,372,81,34,9136,83,180,593,600,899,16295,11,,2,366,93,269,666,73,825,1502,262,2326,,22,264,2,8,1339,101,896,497,1,52,148,432,5,X468,307,579,8,33,10,137,454,1339,7518,57,Yes,18357,950
X498,2,34,179,2447,768,493,180,884,366,72,34,9273,83,167,632,702,899,18481,11,,290,3,34,293,666,69,1467,3266,286,2576,,65,263,2,7,1339,292,950,340,1,702,969,432,4,X498,307,597,8,11,8,253,438,1339,6500,431,Yes,20551,1391
X513,2,173,628,1089,984,184,178,644,366,71,34,7462,83,149,510,462,899,13629,11,,1,3,173,213,486,69,444,1717,202,2543,1,12,263,2,11,1339,204,632,486,1,21,169,432,8,X513,307,590,8,79,2,335,438,1339,6129,160,Yes,15618,213
X514,2,62,410,963,986,27,178,644,373,79,34,8068,83,432,606,462,899,13809,11,,11,3,62,364,285,74,219,1691,250,2380,1,11,264,2,115,1339,305,626,227,1,56,288,432,112,X514,307,630,8,119,11,128,452,1339,6913,134,Yes,15965,289
X541,2,120,472,831,334,343,248,817,373,81,34,9785,83,454,1083,410,899,16384,11,,2,158,120,327,136,74,233,3018,264,1813,1,84,264,2,62,1339,195,565,351,1,205,720,432,59,X541,307,781,8,11,9,124,455,1339,8543,103,Yes,18504,306
X542,2,81,459,728,702,157,248,817,369,73,34,7591,83,139,697,410,899,13622,11,,3,158,81,239,160,71,494,1932,232,2474,1,77,263,34,7,1339,140,458,142,1,39,439,432,4,X542,307,1177,8,31,8,128,442,1339,6551,121,Yes,15642,178
X544,2,163,490,1053,443,539,343,1461,372,79,34,7195,83,220,715,656,899,14536,11,137,20,461,163,304,381,74,165,2605,265,2059,1,12,264,2,39,1339,296,500,214,1,74,354,432,36,X544,307,928,8,70,10,179,450,1339,6399,92,Yes,16629,282
X545,2,136,525,1040,1481,707,343,1461,370,76,34,7126,83,178,909,656,899,17738,11,,142,461,136,309,378,73,285,4506,224,3470,1,12,263,2,84,1339,245,603,1014,1,1544,575,432,81,X545,307,1015,8,70,275,95,446,1339,5280,143,Yes,19832,272
X006,3,224,187,2330,707,145,469,1492,372,85,34,9017,83,403,214,748,899,17468,12,109,812,274,224,359,620,73,352,2540,312,1865,,165,264,2,47,1339,124,287,265,1,574,1188,432,43,X006,307,655,8,19,39,177,457,1339,6857,143,Yes,19622,1320
X044,2,219,236,2167,504,828,539,1638,371,83,34,10263,83,126,457,786,899,19831,12,,467,312,219,434,702,72,246,3527,308,2018,,30,264,2,126,1339,322,576,532,1,172,1513,432,123,X044,307,817,8,204,9,111,454,1339,8592,64,Yes,22057,1075
X047,2,178,120,1396,626,26,346,1078,370,82,34,9226,83,455,155,520,899,14718,12,,323,213,178,272,557,71,176,1326,264,1514,,110,264,2,7,1339,77,187,499,1,305,643,432,4,X047,307,601,8,63,7,93,451,1339,7541,57,Yes,16780,449
X050,2,309,130,2344,641,420,356,1618,373,87,34,11695,83,373,552,813,899,21464,12,148,927,448,309,344,668,74,203,3735,317,1763,,372,264,2,27,1339,215,351,1266,1,535,1736,432,24,X050,307,623,8,38,45,102,460,1339,8446,67,Yes,23606,1287
X057,2,171,188,2090,770,196,321,1080,370,83,34,9370,83,200,304,540,899,18119,12,,113,219,171,318,625,72,424,3024,311,2385,,269,264,2,7,1339,31,416,652,1,648,1656,432,4,X057,307,873,8,69,216,109,454,1339,7584,57,Yes,20230,1076
X061,2,193,164,2794,853,97,352,1381,372,87,34,10352,83,123,350,744,899,19657,12,,843,284,193,307,688,74,153,2928,294,2010,,10,264,2,13,1339,291,564,1169,1,488,1538,432,10,X061,307,488,8,35,13,93,459,1339,7958,60,Yes,21761,1717
X066,2,207,460,2020,834,153,186,723,370,83,34,10820,83,174,585,534,899,19361,12,,542,3,207,296,649,72,364,2930,273,2661,,183,264,2,24,1339,172,353,576,1,557,1003,432,21,X066,307,592,8,23,781,102,453,1339,8902,54,Yes,21449,981
X067,2,211,511,1996,752,196,549,1419,371,84,34,8719,83,119,250,528,899,17349,12,0,161,342,211,323,633,72,60,3223,308,1782,,10,264,2,16,1339,109,311,457,1,445,1711,432,13,X067,307,578,8,12,9,132,454,1339,7826,71,Yes,19465,973
X092,2,213,73,2491,660,226,295,1383,372,87,34,10628,83,131,439,773,899,20858,12,,493,315,213,399,739,74,150,4287,240,1855,,444,264,2,159,1339,253,380,544,1,872,2424,432,156,X092,307,699,8,32,11,105,459,1339,8771,61,Yes,23054,1363
X098,3,148,457,1640,1102,220,606,1446,372,82,34,10200,83,402,338,605,899,19347,12,167,396,234,148,298,525,74,206,3315,269,2599,,223,264,2,28,1339,332,510,342,1,746,1056,432,24,X098,307,869,8,144,12,106,454,1339,8383,101,Yes,21437,726
X102,2,210,297,2158,355,57,281,952,373,87,34,10500,83,396,177,481,899,18444,12,,317,190,210,342,665,73,167,3471,314,1152,,112,265,2,28,1339,101,222,646,1,311,2529,432,25,X102,307,472,8,80,10,93,459,1339,8636,145,Yes,20584,1104
X129,2,79,177,1944,339,308,416,1949,372,79,34,8642,83,143,472,995,899,16797,12,,374,539,79,219,818,72,341,2689,196,1493,,10,265,2,23,1339,144,401,1206,1,338,1250,432,20,X129,307,407,8,134,219,127,451,1339,6195,236,Yes,18806,737
X134,2,187,108,2123,778,90,378,1015,371,83,34,8909,83,178,384,546,899,16306,12,,615,92,187,264,850,72,70,2184,226,1888,,10,265,2,38,1339,216,324,409,1,450,936,432,35,X134,307,661,8,53,8,116,454,1339,7454,118,Yes,18362,883
X150,2,213,99,1706,439,462,332,1369,370,82,34,8561,83,130,314,680,899,15887,12,,142,357,213,277,674,72,161,2395,257,1645,,138,264,2,19,1339,87,255,726,1,399,1034,432,16,X150,307,649,8,19,10,291,452,1339,7188,55,Yes,17955,642
